"","isotig","gene","orthogroup","gene_Sid"
"606","isotig08278_Ppor","isogroup06546_Ppor","N0.HOG0002792","Siderastrea_Mexico_Barshis-Radice_Host_contig09341"
"607","isotig08325_Ppor","isogroup06593_Ppor","N0.HOG0002727","Siderastrea_Mexico_Barshis-Radice_Host_contig15124"
"608","isotig08336_Ppor","isogroup06604_Ppor","N0.HOG0002983","Siderastrea_Mexico_Barshis-Radice_Host_contig00938"
"609","isotig08353_Ppor","isogroup06621_Ppor","N0.HOG0001743","Siderastrea_Mexico_Barshis-Radice_Host_contig04304"
"610","isotig08360_Ppor","isogroup06628_Ppor","N0.HOG0002531","Siderastrea_Mexico_Barshis-Radice_Host_contig06578"
"611","isotig08370_Ppor","isogroup06638_Ppor","N0.HOG0002146","Siderastrea_Mexico_Barshis-Radice_Host_contig17060"
"612","isotig08376_Ppor","isogroup06644_Ppor","N0.HOG0003288","Siderastrea_Mexico_Barshis-Radice_Host_contig03503"
"613","isotig08388_Ppor","isogroup06656_Ppor","N0.HOG0002736","Siderastrea_Mexico_Barshis-Radice_Host_contig11246"
"614","isotig08400_Ppor","isogroup06668_Ppor","N0.HOG0002773","Siderastrea_Mexico_Barshis-Radice_Host_contig18395"
"615","isotig08409_Ppor","isogroup06677_Ppor","N0.HOG0000060","Siderastrea_Mexico_Barshis-Radice_Host_contig18126"
"616","isotig08421_Ppor","isogroup06689_Ppor","N0.HOG0001499","Siderastrea_Mexico_Barshis-Radice_Host_contig00378"
"617","isotig08426_Ppor","isogroup06694_Ppor","N0.HOG0002979","Siderastrea_Mexico_Barshis-Radice_Host_contig02393"
"618","isotig08456_Ppor","isogroup06724_Ppor","N0.HOG0002336","Siderastrea_Mexico_Barshis-Radice_Host_contig06154"
"619","isotig08471_Ppor","isogroup06739_Ppor","N0.HOG0002993","Siderastrea_Mexico_Barshis-Radice_Host_contig17799"
"620","isotig08481_Ppor","isogroup06749_Ppor","N0.HOG0002904","Siderastrea_Mexico_Barshis-Radice_Host_contig01642"
"621","isotig08485_Ppor","isogroup06753_Ppor","N0.HOG0002691","Siderastrea_Mexico_Barshis-Radice_Host_contig08786"
"622","isotig08510_Ppor","isogroup06778_Ppor","N0.HOG0002753","Siderastrea_Mexico_Barshis-Radice_Host_contig15452"
"623","isotig08514_Ppor","isogroup06782_Ppor","N0.HOG0001570","Siderastrea_Mexico_Barshis-Radice_Host_contig13824"
"624","isotig08548_Ppor","isogroup06816_Ppor","N0.HOG0001636","Siderastrea_Mexico_Barshis-Radice_Host_contig14032"
"625","isotig08558_Ppor","isogroup06826_Ppor","N0.HOG0002576","Siderastrea_Mexico_Barshis-Radice_Host_contig17123"
"626","isotig08572_Ppor","isogroup06840_Ppor","N0.HOG0002385","Siderastrea_Mexico_Barshis-Radice_Host_contig10485"
"627","isotig08575_Ppor","isogroup06843_Ppor","N0.HOG0002578","Siderastrea_Mexico_Barshis-Radice_Host_contig16454"
"628","isotig08576_Ppor","isogroup06844_Ppor","N0.HOG0002862","Siderastrea_Mexico_Barshis-Radice_Host_contig18762"
"629","isotig08622_Ppor","isogroup06890_Ppor","N0.HOG0003372","Siderastrea_Mexico_Barshis-Radice_Host_contig11342"
"630","isotig08630_Ppor","isogroup06898_Ppor","N0.HOG0002036","Siderastrea_Mexico_Barshis-Radice_Host_contig08367"
"631","isotig08631_Ppor","isogroup06899_Ppor","N0.HOG0001760","Siderastrea_Mexico_Barshis-Radice_Host_contig16362"
"632","isotig08680_Ppor","isogroup06948_Ppor","N0.HOG0001453","Siderastrea_Mexico_Barshis-Radice_Host_contig01875"
"633","isotig08684_Ppor","isogroup06952_Ppor","N0.HOG0003199","Siderastrea_Mexico_Barshis-Radice_Host_contig04400"
"634","isotig08705_Ppor","isogroup06973_Ppor","N0.HOG0002366","Siderastrea_Mexico_Barshis-Radice_Host_contig11238"
"635","isotig08713_Ppor","isogroup06981_Ppor","N0.HOG0001972","Siderastrea_Mexico_Barshis-Radice_Host_contig11924"
"636","isotig08729_Ppor","isogroup06997_Ppor","N0.HOG0002329","Siderastrea_Mexico_Barshis-Radice_Host_contig16831"
"637","isotig08737_Ppor","isogroup07005_Ppor","N0.HOG0002435","Siderastrea_Mexico_Barshis-Radice_Host_contig07164"
"638","isotig08753_Ppor","isogroup07021_Ppor","N0.HOG0002367","Siderastrea_Mexico_Barshis-Radice_Host_contig19219"
"639","isotig08764_Ppor","isogroup07032_Ppor","N0.HOG0003495","Siderastrea_Mexico_Barshis-Radice_Host_contig13334"
"640","isotig08767_Ppor","isogroup07035_Ppor","N0.HOG0002194","Siderastrea_Mexico_Barshis-Radice_Host_contig08531"
"641","isotig08783_Ppor","isogroup07051_Ppor","N0.HOG0003624","Siderastrea_Mexico_Barshis-Radice_Host_contig07819"
"642","isotig08785_Ppor","isogroup07053_Ppor","N0.HOG0002569","Siderastrea_Mexico_Barshis-Radice_Host_contig16064"
"643","isotig08814_Ppor","isogroup07082_Ppor","N0.HOG0002317","Siderastrea_Mexico_Barshis-Radice_Host_contig13283"
"644","isotig08862_Ppor","isogroup07130_Ppor","N0.HOG0003530","Siderastrea_Mexico_Barshis-Radice_Host_contig04536"
"645","isotig08872_Ppor","isogroup07140_Ppor","N0.HOG0002991","Siderastrea_Mexico_Barshis-Radice_Host_contig17791"
"646","isotig08892_Ppor","isogroup07160_Ppor","N0.HOG0003106","Siderastrea_Mexico_Barshis-Radice_Host_contig12343"
"647","isotig08920_Ppor","isogroup07188_Ppor","N0.HOG0003545","Siderastrea_Mexico_Barshis-Radice_Host_contig08751"
"648","isotig08921_Ppor","isogroup07189_Ppor","N0.HOG0002550","Siderastrea_Mexico_Barshis-Radice_Host_contig11865"
"649","isotig08952_Ppor","isogroup07220_Ppor","N0.HOG0002763","Siderastrea_Mexico_Barshis-Radice_Host_contig15458"
"650","isotig08955_Ppor","isogroup07223_Ppor","N0.HOG0001441","Siderastrea_Mexico_Barshis-Radice_Host_contig11737"
"651","isotig08956_Ppor","isogroup07224_Ppor","N0.HOG0002974","Siderastrea_Mexico_Barshis-Radice_Host_contig18484"
"652","isotig08986_Ppor","isogroup07254_Ppor","N0.HOG0002566","Siderastrea_Mexico_Barshis-Radice_Host_contig11485"
"653","isotig08999_Ppor","isogroup07267_Ppor","N0.HOG0001591","Siderastrea_Mexico_Barshis-Radice_Host_contig06061"
"654","isotig09022_Ppor","isogroup07290_Ppor","N0.HOG0002623","Siderastrea_Mexico_Barshis-Radice_Host_contig16869"
"655","isotig09033_Ppor","isogroup07301_Ppor","N0.HOG0002915","Siderastrea_Mexico_Barshis-Radice_Host_contig09531"
"656","isotig09037_Ppor","isogroup07305_Ppor","N0.HOG0002737","Siderastrea_Mexico_Barshis-Radice_Host_contig12319"
"657","isotig09040_Ppor","isogroup07308_Ppor","N0.HOG0001436","Siderastrea_Mexico_Barshis-Radice_Host_contig13033"
"658","isotig09063_Ppor","isogroup07331_Ppor","N0.HOG0003353","Siderastrea_Mexico_Barshis-Radice_Host_contig11994"
"659","isotig09064_Ppor","isogroup07332_Ppor","N0.HOG0003366","Siderastrea_Mexico_Barshis-Radice_Host_contig12640"
"660","isotig09077_Ppor","isogroup07345_Ppor","N0.HOG0001655","Siderastrea_Mexico_Barshis-Radice_Host_contig10820"
"661","isotig09083_Ppor","isogroup07351_Ppor","N0.HOG0003351","Siderastrea_Mexico_Barshis-Radice_Host_contig09061"
"662","isotig09089_Ppor","isogroup07357_Ppor","N0.HOG0003527","Siderastrea_Mexico_Barshis-Radice_Host_contig02012"
"663","isotig09100_Ppor","isogroup07368_Ppor","N0.HOG0002760","Siderastrea_Mexico_Barshis-Radice_Host_contig08940"
"664","isotig09106_Ppor","isogroup07374_Ppor","N0.HOG0003131","Siderastrea_Mexico_Barshis-Radice_Host_contig09088"
"665","isotig09112_Ppor","isogroup07380_Ppor","N0.HOG0002680","Siderastrea_Mexico_Barshis-Radice_Host_contig01092"
"666","isotig09207_Ppor","isogroup07475_Ppor","N0.HOG0001721","Siderastrea_Mexico_Barshis-Radice_Host_contig02383"
"667","isotig09210_Ppor","isogroup07478_Ppor","N0.HOG0000278","Siderastrea_Mexico_Barshis-Radice_Host_contig11265"
"668","isotig09241_Ppor","isogroup07509_Ppor","N0.HOG0002876","Siderastrea_Mexico_Barshis-Radice_Host_contig13206"
"669","isotig09244_Ppor","isogroup07512_Ppor","N0.HOG0001571","Siderastrea_Mexico_Barshis-Radice_Host_contig01101"
"670","isotig09274_Ppor","isogroup07542_Ppor","N0.HOG0003398","Siderastrea_Mexico_Barshis-Radice_Host_contig04812"
"671","isotig09278_Ppor","isogroup07546_Ppor","N0.HOG0001860","Siderastrea_Mexico_Barshis-Radice_Host_contig00736"
"672","isotig09305_Ppor","isogroup07573_Ppor","N0.HOG0002357","Siderastrea_Mexico_Barshis-Radice_Host_contig06132"
"673","isotig09318_Ppor","isogroup07586_Ppor","N0.HOG0001825","Siderastrea_Mexico_Barshis-Radice_Host_contig05327"
"674","isotig09322_Ppor","isogroup07590_Ppor","N0.HOG0003567","Siderastrea_Mexico_Barshis-Radice_Host_contig07836"
"675","isotig09327_Ppor","isogroup07595_Ppor","N0.HOG0002176","Siderastrea_Mexico_Barshis-Radice_Host_contig16622"
"676","isotig09380_Ppor","isogroup07648_Ppor","N0.HOG0001622","Siderastrea_Mexico_Barshis-Radice_Host_contig02089"
"677","isotig09382_Ppor","isogroup07650_Ppor","N0.HOG0003517","Siderastrea_Mexico_Barshis-Radice_Host_contig16878"
"678","isotig09387_Ppor","isogroup07655_Ppor","N0.HOG0002686","Siderastrea_Mexico_Barshis-Radice_Host_contig17306"
"679","isotig09393_Ppor","isogroup07661_Ppor","N0.HOG0002443","Siderastrea_Mexico_Barshis-Radice_Host_contig03867"
"680","isotig09395_Ppor","isogroup07663_Ppor","N0.HOG0003068","Siderastrea_Mexico_Barshis-Radice_Host_contig17635"
"681","isotig09419_Ppor","isogroup07687_Ppor","N0.HOG0002469","Siderastrea_Mexico_Barshis-Radice_Host_contig08267"
"682","isotig09427_Ppor","isogroup07695_Ppor","N0.HOG0003538","Siderastrea_Mexico_Barshis-Radice_Host_contig04724"
"683","isotig09433_Ppor","isogroup07701_Ppor","N0.HOG0002880","Siderastrea_Mexico_Barshis-Radice_Host_contig17584"
"684","isotig09454_Ppor","isogroup07722_Ppor","N0.HOG0002728","Siderastrea_Mexico_Barshis-Radice_Host_contig15126"
"685","isotig09458_Ppor","isogroup07726_Ppor","N0.HOG0002625","Siderastrea_Mexico_Barshis-Radice_Host_contig04045"
"686","isotig09491_Ppor","isogroup07759_Ppor","N0.HOG0001751","Siderastrea_Mexico_Barshis-Radice_Host_contig08385"
"687","isotig09514_Ppor","isogroup07782_Ppor","N0.HOG0000620","Siderastrea_Mexico_Barshis-Radice_Host_contig12841"
"688","isotig09546_Ppor","isogroup07814_Ppor","N0.HOG0002663","Siderastrea_Mexico_Barshis-Radice_Host_contig07251"
"689","isotig09579_Ppor","isogroup07847_Ppor","N0.HOG0000661","Siderastrea_Mexico_Barshis-Radice_Host_contig09085"
"690","isotig09604_Ppor","isogroup07872_Ppor","N0.HOG0000429","Siderastrea_Mexico_Barshis-Radice_Host_contig08022"
"691","isotig09607_Ppor","isogroup07875_Ppor","N0.HOG0002815","Siderastrea_Mexico_Barshis-Radice_Host_contig05925"
"692","isotig09608_Ppor","isogroup07876_Ppor","N0.HOG0002004","Siderastrea_Mexico_Barshis-Radice_Host_contig04314"
"693","isotig09619_Ppor","isogroup07887_Ppor","N0.HOG0002300","Siderastrea_Mexico_Barshis-Radice_Host_contig05027"
"694","isotig09642_Ppor","isogroup07910_Ppor","N0.HOG0003505","Siderastrea_Mexico_Barshis-Radice_Host_contig00236"
"695","isotig09687_Ppor","isogroup07955_Ppor","N0.HOG0000641","Siderastrea_Mexico_Barshis-Radice_Host_contig12139"
"696","isotig09760_Ppor","isogroup08028_Ppor","N0.HOG0003048","Siderastrea_Mexico_Barshis-Radice_Host_contig15657"
"697","isotig09774_Ppor","isogroup08042_Ppor","N0.HOG0002545","Siderastrea_Mexico_Barshis-Radice_Host_contig05799"
"698","isotig09776_Ppor","isogroup08044_Ppor","N0.HOG0003359","Siderastrea_Mexico_Barshis-Radice_Host_contig02295"
"699","isotig09780_Ppor","isogroup08048_Ppor","N0.HOG0002275","Siderastrea_Mexico_Barshis-Radice_Host_contig11214"
"700","isotig09785_Ppor","isogroup08053_Ppor","N0.HOG0001521","Siderastrea_Mexico_Barshis-Radice_Host_contig06642"
"701","isotig09862_Ppor","isogroup08130_Ppor","N0.HOG0002318","Siderastrea_Mexico_Barshis-Radice_Host_contig04618"
"702","isotig09870_Ppor","isogroup08138_Ppor","N0.HOG0002630","Siderastrea_Mexico_Barshis-Radice_Host_contig07464"
"703","isotig09875_Ppor","isogroup08143_Ppor","N0.HOG0002956","Siderastrea_Mexico_Barshis-Radice_Host_contig11539"
"704","isotig09894_Ppor","isogroup08162_Ppor","N0.HOG0003175","Siderastrea_Mexico_Barshis-Radice_Host_contig14083"
"705","isotig09899_Ppor","isogroup08167_Ppor","N0.HOG0003407","Siderastrea_Mexico_Barshis-Radice_Host_contig07776"
"706","isotig09949_Ppor","isogroup08217_Ppor","N0.HOG0001667","Siderastrea_Mexico_Barshis-Radice_Host_contig18029"
"707","isotig09969_Ppor","isogroup08237_Ppor","N0.HOG0003377","Siderastrea_Mexico_Barshis-Radice_Host_contig08291"
"708","isotig09985_Ppor","isogroup08253_Ppor","N0.HOG0003632","Siderastrea_Mexico_Barshis-Radice_Host_contig04893"
"709","isotig09993_Ppor","isogroup08261_Ppor","N0.HOG0002920","Siderastrea_Mexico_Barshis-Radice_Host_contig08840"
"710","isotig10001_Ppor","isogroup08269_Ppor","N0.HOG0003075","Siderastrea_Mexico_Barshis-Radice_Host_contig18691"
"711","isotig10032_Ppor","isogroup08300_Ppor","N0.HOG0002644","Siderastrea_Mexico_Barshis-Radice_Host_contig09319"
"712","isotig10116_Ppor","isogroup08384_Ppor","N0.HOG0003572","Siderastrea_Mexico_Barshis-Radice_Host_contig13187"
"713","isotig10119_Ppor","isogroup08387_Ppor","N0.HOG0002293","Siderastrea_Mexico_Barshis-Radice_Host_contig05395"
"714","isotig10171_Ppor","isogroup08439_Ppor","N0.HOG0002470","Siderastrea_Mexico_Barshis-Radice_Host_contig02522"
"715","isotig10174_Ppor","isogroup08442_Ppor","N0.HOG0002900","Siderastrea_Mexico_Barshis-Radice_Host_contig05631"
"716","isotig10191_Ppor","isogroup08459_Ppor","N0.HOG0001715","Siderastrea_Mexico_Barshis-Radice_Host_contig13045"
"717","isotig10192_Ppor","isogroup08460_Ppor","N0.HOG0003378","Siderastrea_Mexico_Barshis-Radice_Host_contig10740"
"718","isotig10194_Ppor","isogroup08462_Ppor","N0.HOG0003606","Siderastrea_Mexico_Barshis-Radice_Host_contig12398"
"719","isotig10195_Ppor","isogroup08463_Ppor","N0.HOG0003395","Siderastrea_Mexico_Barshis-Radice_Host_contig12258"
"720","isotig10207_Ppor","isogroup08475_Ppor","N0.HOG0002395","Siderastrea_Mexico_Barshis-Radice_Host_contig18813"
"721","isotig10216_Ppor","isogroup08484_Ppor","N0.HOG0003260","Siderastrea_Mexico_Barshis-Radice_Host_contig07196"
"722","isotig10262_Ppor","isogroup08530_Ppor","N0.HOG0002463","Siderastrea_Mexico_Barshis-Radice_Host_contig14974"
"723","isotig10296_Ppor","isogroup08564_Ppor","N0.HOG0003415","Siderastrea_Mexico_Barshis-Radice_Host_contig19265"
"724","isotig10305_Ppor","isogroup08573_Ppor","N0.HOG0003211","Siderastrea_Mexico_Barshis-Radice_Host_contig05752"
"725","isotig10327_Ppor","isogroup08595_Ppor","N0.HOG0002132","Siderastrea_Mexico_Barshis-Radice_Host_contig03353"
"726","isotig10386_Ppor","isogroup08654_Ppor","N0.HOG0002946","Siderastrea_Mexico_Barshis-Radice_Host_contig13267"
"727","isotig10396_Ppor","isogroup08664_Ppor","N0.HOG0001956","Siderastrea_Mexico_Barshis-Radice_Host_contig05870"
"728","isotig10397_Ppor","isogroup08665_Ppor","N0.HOG0003379","Siderastrea_Mexico_Barshis-Radice_Host_contig18151"
"729","isotig10409_Ppor","isogroup08677_Ppor","N0.HOG0003463","Siderastrea_Mexico_Barshis-Radice_Host_contig09587"
"730","isotig10427_Ppor","isogroup08695_Ppor","N0.HOG0003036","Siderastrea_Mexico_Barshis-Radice_Host_contig18460"
"731","isotig10436_Ppor","isogroup08704_Ppor","N0.HOG0002168","Siderastrea_Mexico_Barshis-Radice_Host_contig12616"
"732","isotig10445_Ppor","isogroup08713_Ppor","N0.HOG0003055","Siderastrea_Mexico_Barshis-Radice_Host_contig09211"
"733","isotig10449_Ppor","isogroup08717_Ppor","N0.HOG0001468","Siderastrea_Mexico_Barshis-Radice_Host_contig09142"
"734","isotig10469_Ppor","isogroup08737_Ppor","N0.HOG0002996","Siderastrea_Mexico_Barshis-Radice_Host_contig12854"
"735","isotig10476_Ppor","isogroup08744_Ppor","N0.HOG0002585","Siderastrea_Mexico_Barshis-Radice_Host_contig17125"
"736","isotig10507_Ppor","isogroup08775_Ppor","N0.HOG0003478","Siderastrea_Mexico_Barshis-Radice_Host_contig18300"
"737","isotig10514_Ppor","isogroup08782_Ppor","N0.HOG0003069","Siderastrea_Mexico_Barshis-Radice_Host_contig15584"
"738","isotig10560_Ppor","isogroup08828_Ppor","N0.HOG0003410","Siderastrea_Mexico_Barshis-Radice_Host_contig03700"
"739","isotig10570_Ppor","isogroup08838_Ppor","N0.HOG0003089","Siderastrea_Mexico_Barshis-Radice_Host_contig16697"
"740","isotig10585_Ppor","isogroup08853_Ppor","N0.HOG0002249","Siderastrea_Mexico_Barshis-Radice_Host_contig11985"
"741","isotig10595_Ppor","isogroup08863_Ppor","N0.HOG0003258","Siderastrea_Mexico_Barshis-Radice_Host_contig11412"
"742","isotig10605_Ppor","isogroup08873_Ppor","N0.HOG0002543","Siderastrea_Mexico_Barshis-Radice_Host_contig04027"
"743","isotig10635_Ppor","isogroup08903_Ppor","N0.HOG0000648","Siderastrea_Mexico_Barshis-Radice_Host_contig00651"
"744","isotig10636_Ppor","isogroup08904_Ppor","N0.HOG0001410","Siderastrea_Mexico_Barshis-Radice_Host_contig04248"
"745","isotig10660_Ppor","isogroup08928_Ppor","N0.HOG0002698","Siderastrea_Mexico_Barshis-Radice_Host_contig07031"
"746","isotig10666_Ppor","isogroup08934_Ppor","N0.HOG0002923","Siderastrea_Mexico_Barshis-Radice_Host_contig13051"
"747","isotig10705_Ppor","isogroup08973_Ppor","N0.HOG0002885","Siderastrea_Mexico_Barshis-Radice_Host_contig14852"
"748","isotig10726_Ppor","isogroup08994_Ppor","N0.HOG0001490","Siderastrea_Mexico_Barshis-Radice_Host_contig07443"
"749","isotig10746_Ppor","isogroup09014_Ppor","N0.HOG0001919","Siderastrea_Mexico_Barshis-Radice_Host_contig10428"
"750","isotig10747_Ppor","isogroup09015_Ppor","N0.HOG0002639","Siderastrea_Mexico_Barshis-Radice_Host_contig02492"
"751","isotig10790_Ppor","isogroup09058_Ppor","N0.HOG0003461","Siderastrea_Mexico_Barshis-Radice_Host_contig06882"
"752","isotig10820_Ppor","isogroup09088_Ppor","N0.HOG0003615","Siderastrea_Mexico_Barshis-Radice_Host_contig07101"
"753","isotig10829_Ppor","isogroup09097_Ppor","N0.HOG0001853","Siderastrea_Mexico_Barshis-Radice_Host_contig04105"
"754","isotig10851_Ppor","isogroup09119_Ppor","N0.HOG0003466","Siderastrea_Mexico_Barshis-Radice_Host_contig11502"
"755","isotig10883_Ppor","isogroup09151_Ppor","N0.HOG0002187","Siderastrea_Mexico_Barshis-Radice_Host_contig05912"
"756","isotig10884_Ppor","isogroup09152_Ppor","N0.HOG0002794","Siderastrea_Mexico_Barshis-Radice_Host_contig19149"
"757","isotig10888_Ppor","isogroup09156_Ppor","N0.HOG0003604","Siderastrea_Mexico_Barshis-Radice_Host_contig09432"
"758","isotig10903_Ppor","isogroup09171_Ppor","N0.HOG0002003","Siderastrea_Mexico_Barshis-Radice_Host_contig04313"
"759","isotig10919_Ppor","isogroup09187_Ppor","N0.HOG0001764","Siderastrea_Mexico_Barshis-Radice_Host_contig01300"
"760","isotig10939_Ppor","isogroup09207_Ppor","N0.HOG0002791","Siderastrea_Mexico_Barshis-Radice_Host_contig12057"
"761","isotig10943_Ppor","isogroup09211_Ppor","N0.HOG0001525","Siderastrea_Mexico_Barshis-Radice_Host_contig18385"
"762","isotig11042_Ppor","isogroup09310_Ppor","N0.HOG0001983","Siderastrea_Mexico_Barshis-Radice_Host_contig13567"
"763","isotig11045_Ppor","isogroup09313_Ppor","N0.HOG0003040","Siderastrea_Mexico_Barshis-Radice_Host_contig18209"
"764","isotig11049_Ppor","isogroup09317_Ppor","N0.HOG0003493","Siderastrea_Mexico_Barshis-Radice_Host_contig12688"
"765","isotig11072_Ppor","isogroup09340_Ppor","N0.HOG0000662","Siderastrea_Mexico_Barshis-Radice_Host_contig11843"
"766","isotig11099_Ppor","isogroup09367_Ppor","N0.HOG0002116","Siderastrea_Mexico_Barshis-Radice_Host_contig07309"
"767","isotig11129_Ppor","isogroup09397_Ppor","N0.HOG0002226","Siderastrea_Mexico_Barshis-Radice_Host_contig04639"
"768","isotig11130_Ppor","isogroup09398_Ppor","N0.HOG0001510","Siderastrea_Mexico_Barshis-Radice_Host_contig03187"
"769","isotig11132_Ppor","isogroup09400_Ppor","N0.HOG0002709","Siderastrea_Mexico_Barshis-Radice_Host_contig12381"
"770","isotig11142_Ppor","isogroup09410_Ppor","N0.HOG0003192","Siderastrea_Mexico_Barshis-Radice_Host_contig14455"
"771","isotig11144_Ppor","isogroup09412_Ppor","N0.HOG0001581","Siderastrea_Mexico_Barshis-Radice_Host_contig12523"
"772","isotig11156_Ppor","isogroup09424_Ppor","N0.HOG0002144","Siderastrea_Mexico_Barshis-Radice_Host_contig05213"
"773","isotig11189_Ppor","isogroup09457_Ppor","N0.HOG0001912","Siderastrea_Mexico_Barshis-Radice_Host_contig01776"
"774","isotig11192_Ppor","isogroup09460_Ppor","N0.HOG0002277","Siderastrea_Mexico_Barshis-Radice_Host_contig09632"
"775","isotig11200_Ppor","isogroup09468_Ppor","N0.HOG0002897","Siderastrea_Mexico_Barshis-Radice_Host_contig05143"
"776","isotig11226_Ppor","isogroup09494_Ppor","N0.HOG0001557","Siderastrea_Mexico_Barshis-Radice_Host_contig04616"
"777","isotig11229_Ppor","isogroup09497_Ppor","N0.HOG0003608","Siderastrea_Mexico_Barshis-Radice_Host_contig17615"
"778","isotig11348_Ppor","isogroup09616_Ppor","N0.HOG0002961","Siderastrea_Mexico_Barshis-Radice_Host_contig06967"
"779","isotig11352_Ppor","isogroup09620_Ppor","N0.HOG0000086","Siderastrea_Mexico_Barshis-Radice_Host_contig07046"
"780","isotig11375_Ppor","isogroup09643_Ppor","N0.HOG0000549","Siderastrea_Mexico_Barshis-Radice_Host_contig14984"
"781","isotig11424_Ppor","isogroup09692_Ppor","N0.HOG0002109","Siderastrea_Mexico_Barshis-Radice_Host_contig13157"
"782","isotig11435_Ppor","isogroup09703_Ppor","N0.HOG0001933","Siderastrea_Mexico_Barshis-Radice_Host_contig16115"
"783","isotig11459_Ppor","isogroup09727_Ppor","N0.HOG0002013","Siderastrea_Mexico_Barshis-Radice_Host_contig13463"
"784","isotig11462_Ppor","isogroup09730_Ppor","N0.HOG0001532","Siderastrea_Mexico_Barshis-Radice_Host_contig15660"
"785","isotig11473_Ppor","isogroup09741_Ppor","N0.HOG0003595","Siderastrea_Mexico_Barshis-Radice_Host_contig10702"
"786","isotig11493_Ppor","isogroup09761_Ppor","N0.HOG0000100","Siderastrea_Mexico_Barshis-Radice_Host_contig10897"
