"","orthogroup","gene.Sid","isotig.Past","gene.Past"
"726","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig11903","isotig04542_Past","isogroup02810_Past"
"727","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig12544","isotig04542_Past","isogroup02810_Past"
"728","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig15875","isotig04542_Past","isogroup02810_Past"
"729","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig16133","isotig04542_Past","isogroup02810_Past"
"730","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig16592","isotig04542_Past","isogroup02810_Past"
"731","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig09249","isotig04542_Past","isogroup02810_Past"
"732","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig08890","isotig04542_Past","isogroup02810_Past"
"733","N0.HOG0000067","Siderastrea_Mexico_Barshis-Radice_Host_contig07745","isotig04542_Past","isogroup02810_Past"
"734","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig02838_Past","isogroup01252_Past"
"735","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig03267_Past","isogroup01535_Past"
"736","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig04072_Past","isogroup02340_Past"
"737","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig04866_Past","isogroup03134_Past"
"738","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig05173_Past","isogroup03441_Past"
"739","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig05376_Past","isogroup03644_Past"
"740","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig06324_Past","isogroup04592_Past"
"741","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig08555_Past","isogroup06823_Past"
"742","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig10871_Past","isogroup09139_Past"
"743","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig13698_Past","isogroup11966_Past"
"744","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig13968_Past","isogroup12236_Past"
"745","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig15611_Past","isogroup13879_Past"
"746","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig15970_Past","isogroup14238_Past"
"747","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig18407_Past","isogroup16675_Past"
"748","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig18805_Past","isogroup17073_Past"
"749","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig20976_Past","isogroup19244_Past"
"750","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig28006_Past","isogroup26274_Past"
"751","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig28245_Past","isogroup26513_Past"
"752","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig30405_Past","isogroup28673_Past"
"753","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","isotig31695_Past","isogroup29963_Past"
"754","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","GE916320_Past","GE916320_Past"
"755","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","GE908896_Past","GE908896_Past"
"756","N0.HOG0000073","Siderastrea_Mexico_Barshis-Radice_Host_contig14754","GE909869_Past","GE909869_Past"
"757","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig15940","isotig08442_Past","isogroup06710_Past"
"758","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig01618","isotig08442_Past","isogroup06710_Past"
"759","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig12172","isotig08442_Past","isogroup06710_Past"
"760","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig08461","isotig08442_Past","isogroup06710_Past"
"761","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig07537","isotig08442_Past","isogroup06710_Past"
"762","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig13623","isotig08442_Past","isogroup06710_Past"
"763","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig07003","isotig08442_Past","isogroup06710_Past"
"764","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig10442","isotig08442_Past","isogroup06710_Past"
"765","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig12932","isotig08442_Past","isogroup06710_Past"
"766","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig01318","isotig08442_Past","isogroup06710_Past"
"767","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig11615","isotig08442_Past","isogroup06710_Past"
"768","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig11679","isotig08442_Past","isogroup06710_Past"
"769","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig05259","isotig08442_Past","isogroup06710_Past"
"770","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig09314","isotig08442_Past","isogroup06710_Past"
"771","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig04760","isotig08442_Past","isogroup06710_Past"
"772","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig07163","isotig08442_Past","isogroup06710_Past"
"773","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig08851","isotig08442_Past","isogroup06710_Past"
"774","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig13242","isotig08442_Past","isogroup06710_Past"
"775","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig12435","isotig08442_Past","isogroup06710_Past"
"776","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig14335","isotig08442_Past","isogroup06710_Past"
"777","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig01916","isotig08442_Past","isogroup06710_Past"
"778","N0.HOG0000075","Siderastrea_Mexico_Barshis-Radice_Host_contig10934","isotig08442_Past","isogroup06710_Past"
"779","N0.HOG0000078","Siderastrea_Mexico_Barshis-Radice_Host_contig16842","isotig18043_Past","isogroup16311_Past"
"780","N0.HOG0000078","Siderastrea_Mexico_Barshis-Radice_Host_contig16466","isotig18043_Past","isogroup16311_Past"
"781","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig03323","isotig16809_Past","isogroup15077_Past"
"782","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig02088","isotig16809_Past","isogroup15077_Past"
"783","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig10889","isotig16809_Past","isogroup15077_Past"
"784","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig07919","isotig16809_Past","isogroup15077_Past"
"785","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig15065","isotig16809_Past","isogroup15077_Past"
"786","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig03181","isotig16809_Past","isogroup15077_Past"
"787","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig06690","isotig16809_Past","isogroup15077_Past"
"788","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig11118","isotig16809_Past","isogroup15077_Past"
"789","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig17693","isotig16809_Past","isogroup15077_Past"
"790","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig00444","isotig16809_Past","isogroup15077_Past"
"791","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig06430","isotig16809_Past","isogroup15077_Past"
"792","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig09793","isotig16809_Past","isogroup15077_Past"
"793","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig01828","isotig16809_Past","isogroup15077_Past"
"794","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig13385","isotig16809_Past","isogroup15077_Past"
"795","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig17393","isotig16809_Past","isogroup15077_Past"
"796","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig05452","isotig16809_Past","isogroup15077_Past"
"797","N0.HOG0000079","Siderastrea_Mexico_Barshis-Radice_Host_contig07460","isotig16809_Past","isogroup15077_Past"
"798","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig00617_Past","isogroup00165_Past"
"799","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig01408_Past","isogroup00537_Past"
"800","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig02140_Past","isogroup00903_Past"
"801","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig09351_Past","isogroup07619_Past"
"802","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig11076_Past","isogroup09344_Past"
"803","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig14429_Past","isogroup12697_Past"
"804","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig15086_Past","isogroup13354_Past"
"805","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig15381_Past","isogroup13649_Past"
"806","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig16295_Past","isogroup14563_Past"
"807","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig16707_Past","isogroup14975_Past"
"808","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig17740_Past","isogroup16008_Past"
"809","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig21112_Past","isogroup19380_Past"
"810","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig21606_Past","isogroup19874_Past"
"811","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig23029_Past","isogroup21297_Past"
"812","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig25270_Past","isogroup23538_Past"
"813","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig28178_Past","isogroup26446_Past"
"814","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig28216_Past","isogroup26484_Past"
"815","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig29798_Past","isogroup28066_Past"
"816","N0.HOG0000083","Siderastrea_Mexico_Barshis-Radice_Host_contig04697","isotig30064_Past","isogroup28332_Past"
"817","N0.HOG0000088","Siderastrea_Mexico_Barshis-Radice_Host_contig04680","isotig16385_Past","isogroup14653_Past"
"818","N0.HOG0000088","Siderastrea_Mexico_Barshis-Radice_Host_contig06124","isotig16385_Past","isogroup14653_Past"
"819","N0.HOG0000088","Siderastrea_Mexico_Barshis-Radice_Host_contig09322","isotig16385_Past","isogroup14653_Past"
"820","N0.HOG0000088","Siderastrea_Mexico_Barshis-Radice_Host_contig04666","isotig16385_Past","isogroup14653_Past"
"821","N0.HOG0000088","Siderastrea_Mexico_Barshis-Radice_Host_contig00108","isotig16385_Past","isogroup14653_Past"
"822","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig15163","isotig16880_Past","isogroup15148_Past"
"823","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig17290","isotig16880_Past","isogroup15148_Past"
"824","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig14174","isotig16880_Past","isogroup15148_Past"
"825","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig10348","isotig16880_Past","isogroup15148_Past"
"826","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig10089","isotig16880_Past","isogroup15148_Past"
"827","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig00012","isotig16880_Past","isogroup15148_Past"
"828","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig17735","isotig16880_Past","isogroup15148_Past"
"829","N0.HOG0000089","Siderastrea_Mexico_Barshis-Radice_Host_contig07315","isotig16880_Past","isogroup15148_Past"
"830","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig03677","GE906966_Past","GE906966_Past"
"831","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig13680","GE906966_Past","GE906966_Past"
"832","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig17501","GE906966_Past","GE906966_Past"
"833","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig07999","GE906966_Past","GE906966_Past"
"834","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig16142","GE906966_Past","GE906966_Past"
"835","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig02911","GE906966_Past","GE906966_Past"
"836","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig14254","GE906966_Past","GE906966_Past"
"837","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig05204","GE906966_Past","GE906966_Past"
"838","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig14360","GE906966_Past","GE906966_Past"
"839","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig14018","GE906966_Past","GE906966_Past"
"840","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig16776","GE906966_Past","GE906966_Past"
"841","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig09465","GE906966_Past","GE906966_Past"
"842","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig01730","GE906966_Past","GE906966_Past"
"843","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig08527","GE906966_Past","GE906966_Past"
"844","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig15775","GE906966_Past","GE906966_Past"
"845","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig00147","GE906966_Past","GE906966_Past"
"846","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig18292","GE906966_Past","GE906966_Past"
"847","N0.HOG0000090","Siderastrea_Mexico_Barshis-Radice_Host_contig13637","GE906966_Past","GE906966_Past"
"848","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig04439","isotig23159_Past","isogroup21427_Past"
"849","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig07228","isotig23159_Past","isogroup21427_Past"
"850","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig06666","isotig23159_Past","isogroup21427_Past"
"851","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig12556","isotig23159_Past","isogroup21427_Past"
"852","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig17528","isotig23159_Past","isogroup21427_Past"
"853","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig08278","isotig23159_Past","isogroup21427_Past"
"854","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig00578","isotig23159_Past","isogroup21427_Past"
"855","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig09429","isotig23159_Past","isogroup21427_Past"
"856","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig11793","isotig23159_Past","isogroup21427_Past"
"857","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig13392","isotig23159_Past","isogroup21427_Past"
"858","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig13589","isotig23159_Past","isogroup21427_Past"
"859","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig16693","isotig23159_Past","isogroup21427_Past"
"860","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig02676","isotig23159_Past","isogroup21427_Past"
"861","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig12913","isotig23159_Past","isogroup21427_Past"
"862","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig02441","isotig23159_Past","isogroup21427_Past"
"863","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig14301","isotig23159_Past","isogroup21427_Past"
"864","N0.HOG0000091","Siderastrea_Mexico_Barshis-Radice_Host_contig10651","isotig23159_Past","isogroup21427_Past"
"865","N0.HOG0000092","Siderastrea_Mexico_Barshis-Radice_Host_contig15579","isotig28014_Past","isogroup26282_Past"
"866","N0.HOG0000092","Siderastrea_Mexico_Barshis-Radice_Host_contig00039","isotig28014_Past","isogroup26282_Past"
"867","N0.HOG0000092","Siderastrea_Mexico_Barshis-Radice_Host_contig18211","isotig28014_Past","isogroup26282_Past"
"868","N0.HOG0000093","Siderastrea_Mexico_Barshis-Radice_Host_contig03399","isotig16077_Past","isogroup14345_Past"
"869","N0.HOG0000093","Siderastrea_Mexico_Barshis-Radice_Host_contig01394","isotig16077_Past","isogroup14345_Past"
"870","N0.HOG0000093","Siderastrea_Mexico_Barshis-Radice_Host_contig11382","isotig16077_Past","isogroup14345_Past"
"871","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig14493","GE909450_Past","GE909450_Past"
"872","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig16450","GE909450_Past","GE909450_Past"
"873","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig02746","GE909450_Past","GE909450_Past"
"874","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig12067","GE909450_Past","GE909450_Past"
"875","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig13895","GE909450_Past","GE909450_Past"
"876","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig13362","GE909450_Past","GE909450_Past"
"877","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig13305","GE909450_Past","GE909450_Past"
"878","N0.HOG0000094","Siderastrea_Mexico_Barshis-Radice_Host_contig10772","GE909450_Past","GE909450_Past"
"879","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig15776","isotig04879_Past","isogroup03147_Past"
"880","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig00899","isotig04879_Past","isogroup03147_Past"
"881","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig10326","isotig04879_Past","isogroup03147_Past"
"882","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig05730","isotig04879_Past","isogroup03147_Past"
"883","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig11055","isotig04879_Past","isogroup03147_Past"
"884","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig12617","isotig04879_Past","isogroup03147_Past"
"885","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig13448","isotig04879_Past","isogroup03147_Past"
"886","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig07299","isotig04879_Past","isogroup03147_Past"
"887","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig18781","isotig04879_Past","isogroup03147_Past"
"888","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig12849","isotig04879_Past","isogroup03147_Past"
"889","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig12897","isotig04879_Past","isogroup03147_Past"
"890","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig00850","isotig04879_Past","isogroup03147_Past"
"891","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig14604","isotig04879_Past","isogroup03147_Past"
"892","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig12685","isotig04879_Past","isogroup03147_Past"
"893","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig07757","isotig04879_Past","isogroup03147_Past"
"894","N0.HOG0000095","Siderastrea_Mexico_Barshis-Radice_Host_contig17640","isotig04879_Past","isogroup03147_Past"
"895","N0.HOG0000096","Siderastrea_Mexico_Barshis-Radice_Host_contig09313","isotig01934_Past","isogroup00800_Past"
