"","isotig","gene","orthogroup","gene_Sid"
"620","isotig08481_Past","isogroup06749_Past","N0.HOG0002904","Siderastrea_Mexico_Barshis-Radice_Host_contig01642"
"621","isotig08485_Past","isogroup06753_Past","N0.HOG0002691","Siderastrea_Mexico_Barshis-Radice_Host_contig08786"
"622","isotig08510_Past","isogroup06778_Past","N0.HOG0002753","Siderastrea_Mexico_Barshis-Radice_Host_contig15452"
"623","isotig08514_Past","isogroup06782_Past","N0.HOG0001570","Siderastrea_Mexico_Barshis-Radice_Host_contig13824"
"624","isotig08548_Past","isogroup06816_Past","N0.HOG0001636","Siderastrea_Mexico_Barshis-Radice_Host_contig14032"
"625","isotig08558_Past","isogroup06826_Past","N0.HOG0002576","Siderastrea_Mexico_Barshis-Radice_Host_contig17123"
"626","isotig08572_Past","isogroup06840_Past","N0.HOG0002385","Siderastrea_Mexico_Barshis-Radice_Host_contig10485"
"627","isotig08575_Past","isogroup06843_Past","N0.HOG0002578","Siderastrea_Mexico_Barshis-Radice_Host_contig16454"
"628","isotig08576_Past","isogroup06844_Past","N0.HOG0002862","Siderastrea_Mexico_Barshis-Radice_Host_contig18762"
"629","isotig08622_Past","isogroup06890_Past","N0.HOG0003372","Siderastrea_Mexico_Barshis-Radice_Host_contig11342"
"630","isotig08630_Past","isogroup06898_Past","N0.HOG0002036","Siderastrea_Mexico_Barshis-Radice_Host_contig08367"
"631","isotig08631_Past","isogroup06899_Past","N0.HOG0001760","Siderastrea_Mexico_Barshis-Radice_Host_contig16362"
"632","isotig08680_Past","isogroup06948_Past","N0.HOG0001453","Siderastrea_Mexico_Barshis-Radice_Host_contig01875"
"633","isotig08684_Past","isogroup06952_Past","N0.HOG0003199","Siderastrea_Mexico_Barshis-Radice_Host_contig04400"
"634","isotig08705_Past","isogroup06973_Past","N0.HOG0002366","Siderastrea_Mexico_Barshis-Radice_Host_contig11238"
"635","isotig08713_Past","isogroup06981_Past","N0.HOG0001972","Siderastrea_Mexico_Barshis-Radice_Host_contig11924"
"636","isotig08729_Past","isogroup06997_Past","N0.HOG0002329","Siderastrea_Mexico_Barshis-Radice_Host_contig16831"
"637","isotig08737_Past","isogroup07005_Past","N0.HOG0002435","Siderastrea_Mexico_Barshis-Radice_Host_contig07164"
"638","isotig08753_Past","isogroup07021_Past","N0.HOG0002367","Siderastrea_Mexico_Barshis-Radice_Host_contig19219"
"639","isotig08764_Past","isogroup07032_Past","N0.HOG0003495","Siderastrea_Mexico_Barshis-Radice_Host_contig13334"
"640","isotig08767_Past","isogroup07035_Past","N0.HOG0002194","Siderastrea_Mexico_Barshis-Radice_Host_contig08531"
"641","isotig08783_Past","isogroup07051_Past","N0.HOG0003624","Siderastrea_Mexico_Barshis-Radice_Host_contig07819"
"642","isotig08785_Past","isogroup07053_Past","N0.HOG0002569","Siderastrea_Mexico_Barshis-Radice_Host_contig16064"
"643","isotig08814_Past","isogroup07082_Past","N0.HOG0002317","Siderastrea_Mexico_Barshis-Radice_Host_contig13283"
"644","isotig08862_Past","isogroup07130_Past","N0.HOG0003530","Siderastrea_Mexico_Barshis-Radice_Host_contig04536"
"645","isotig08872_Past","isogroup07140_Past","N0.HOG0002991","Siderastrea_Mexico_Barshis-Radice_Host_contig17791"
"646","isotig08892_Past","isogroup07160_Past","N0.HOG0003106","Siderastrea_Mexico_Barshis-Radice_Host_contig12343"
"647","isotig08920_Past","isogroup07188_Past","N0.HOG0003545","Siderastrea_Mexico_Barshis-Radice_Host_contig08751"
"648","isotig08921_Past","isogroup07189_Past","N0.HOG0002550","Siderastrea_Mexico_Barshis-Radice_Host_contig11865"
"649","isotig08952_Past","isogroup07220_Past","N0.HOG0002763","Siderastrea_Mexico_Barshis-Radice_Host_contig15458"
"650","isotig08955_Past","isogroup07223_Past","N0.HOG0001441","Siderastrea_Mexico_Barshis-Radice_Host_contig11737"
"651","isotig08956_Past","isogroup07224_Past","N0.HOG0002974","Siderastrea_Mexico_Barshis-Radice_Host_contig18484"
"652","isotig08986_Past","isogroup07254_Past","N0.HOG0002566","Siderastrea_Mexico_Barshis-Radice_Host_contig11485"
"653","isotig08999_Past","isogroup07267_Past","N0.HOG0001591","Siderastrea_Mexico_Barshis-Radice_Host_contig06061"
"654","isotig09022_Past","isogroup07290_Past","N0.HOG0002623","Siderastrea_Mexico_Barshis-Radice_Host_contig16869"
"655","isotig09033_Past","isogroup07301_Past","N0.HOG0002915","Siderastrea_Mexico_Barshis-Radice_Host_contig09531"
"656","isotig09037_Past","isogroup07305_Past","N0.HOG0002737","Siderastrea_Mexico_Barshis-Radice_Host_contig12319"
"657","isotig09040_Past","isogroup07308_Past","N0.HOG0001436","Siderastrea_Mexico_Barshis-Radice_Host_contig13033"
"658","isotig09063_Past","isogroup07331_Past","N0.HOG0003353","Siderastrea_Mexico_Barshis-Radice_Host_contig11994"
"659","isotig09064_Past","isogroup07332_Past","N0.HOG0003366","Siderastrea_Mexico_Barshis-Radice_Host_contig12640"
"660","isotig09077_Past","isogroup07345_Past","N0.HOG0001655","Siderastrea_Mexico_Barshis-Radice_Host_contig10820"
"661","isotig09083_Past","isogroup07351_Past","N0.HOG0003351","Siderastrea_Mexico_Barshis-Radice_Host_contig09061"
"662","isotig09089_Past","isogroup07357_Past","N0.HOG0003527","Siderastrea_Mexico_Barshis-Radice_Host_contig02012"
"663","isotig09100_Past","isogroup07368_Past","N0.HOG0002760","Siderastrea_Mexico_Barshis-Radice_Host_contig08940"
"664","isotig09106_Past","isogroup07374_Past","N0.HOG0003131","Siderastrea_Mexico_Barshis-Radice_Host_contig09088"
"665","isotig09112_Past","isogroup07380_Past","N0.HOG0002680","Siderastrea_Mexico_Barshis-Radice_Host_contig01092"
"666","isotig09207_Past","isogroup07475_Past","N0.HOG0001721","Siderastrea_Mexico_Barshis-Radice_Host_contig02383"
"667","isotig09210_Past","isogroup07478_Past","N0.HOG0000278","Siderastrea_Mexico_Barshis-Radice_Host_contig11265"
"668","isotig09241_Past","isogroup07509_Past","N0.HOG0002876","Siderastrea_Mexico_Barshis-Radice_Host_contig13206"
"669","isotig09244_Past","isogroup07512_Past","N0.HOG0001571","Siderastrea_Mexico_Barshis-Radice_Host_contig01101"
"670","isotig09274_Past","isogroup07542_Past","N0.HOG0003398","Siderastrea_Mexico_Barshis-Radice_Host_contig04812"
"671","isotig09278_Past","isogroup07546_Past","N0.HOG0001860","Siderastrea_Mexico_Barshis-Radice_Host_contig00736"
"672","isotig09305_Past","isogroup07573_Past","N0.HOG0002357","Siderastrea_Mexico_Barshis-Radice_Host_contig06132"
"673","isotig09318_Past","isogroup07586_Past","N0.HOG0001825","Siderastrea_Mexico_Barshis-Radice_Host_contig05327"
"674","isotig09322_Past","isogroup07590_Past","N0.HOG0003567","Siderastrea_Mexico_Barshis-Radice_Host_contig07836"
"675","isotig09327_Past","isogroup07595_Past","N0.HOG0002176","Siderastrea_Mexico_Barshis-Radice_Host_contig16622"
"676","isotig09380_Past","isogroup07648_Past","N0.HOG0001622","Siderastrea_Mexico_Barshis-Radice_Host_contig02089"
"677","isotig09382_Past","isogroup07650_Past","N0.HOG0003517","Siderastrea_Mexico_Barshis-Radice_Host_contig16878"
"678","isotig09387_Past","isogroup07655_Past","N0.HOG0002686","Siderastrea_Mexico_Barshis-Radice_Host_contig17306"
"679","isotig09393_Past","isogroup07661_Past","N0.HOG0002443","Siderastrea_Mexico_Barshis-Radice_Host_contig03867"
"680","isotig09395_Past","isogroup07663_Past","N0.HOG0003068","Siderastrea_Mexico_Barshis-Radice_Host_contig17635"
"681","isotig09419_Past","isogroup07687_Past","N0.HOG0002469","Siderastrea_Mexico_Barshis-Radice_Host_contig08267"
"682","isotig09427_Past","isogroup07695_Past","N0.HOG0003538","Siderastrea_Mexico_Barshis-Radice_Host_contig04724"
"683","isotig09433_Past","isogroup07701_Past","N0.HOG0002880","Siderastrea_Mexico_Barshis-Radice_Host_contig17584"
"684","isotig09454_Past","isogroup07722_Past","N0.HOG0002728","Siderastrea_Mexico_Barshis-Radice_Host_contig15126"
"685","isotig09458_Past","isogroup07726_Past","N0.HOG0002625","Siderastrea_Mexico_Barshis-Radice_Host_contig04045"
"686","isotig09491_Past","isogroup07759_Past","N0.HOG0001751","Siderastrea_Mexico_Barshis-Radice_Host_contig08385"
"687","isotig09514_Past","isogroup07782_Past","N0.HOG0000620","Siderastrea_Mexico_Barshis-Radice_Host_contig12841"
"688","isotig09546_Past","isogroup07814_Past","N0.HOG0002663","Siderastrea_Mexico_Barshis-Radice_Host_contig07251"
"689","isotig09579_Past","isogroup07847_Past","N0.HOG0000661","Siderastrea_Mexico_Barshis-Radice_Host_contig09085"
"690","isotig09604_Past","isogroup07872_Past","N0.HOG0000429","Siderastrea_Mexico_Barshis-Radice_Host_contig08022"
"691","isotig09607_Past","isogroup07875_Past","N0.HOG0002815","Siderastrea_Mexico_Barshis-Radice_Host_contig05925"
"692","isotig09608_Past","isogroup07876_Past","N0.HOG0002004","Siderastrea_Mexico_Barshis-Radice_Host_contig04314"
"693","isotig09619_Past","isogroup07887_Past","N0.HOG0002300","Siderastrea_Mexico_Barshis-Radice_Host_contig05027"
"694","isotig09642_Past","isogroup07910_Past","N0.HOG0003505","Siderastrea_Mexico_Barshis-Radice_Host_contig00236"
"695","isotig09687_Past","isogroup07955_Past","N0.HOG0000641","Siderastrea_Mexico_Barshis-Radice_Host_contig12139"
"696","isotig09760_Past","isogroup08028_Past","N0.HOG0003048","Siderastrea_Mexico_Barshis-Radice_Host_contig15657"
"697","isotig09774_Past","isogroup08042_Past","N0.HOG0002545","Siderastrea_Mexico_Barshis-Radice_Host_contig05799"
"698","isotig09776_Past","isogroup08044_Past","N0.HOG0003359","Siderastrea_Mexico_Barshis-Radice_Host_contig02295"
"699","isotig09780_Past","isogroup08048_Past","N0.HOG0002275","Siderastrea_Mexico_Barshis-Radice_Host_contig11214"
"700","isotig09785_Past","isogroup08053_Past","N0.HOG0001521","Siderastrea_Mexico_Barshis-Radice_Host_contig06642"
"701","isotig09862_Past","isogroup08130_Past","N0.HOG0002318","Siderastrea_Mexico_Barshis-Radice_Host_contig04618"
"702","isotig09870_Past","isogroup08138_Past","N0.HOG0002630","Siderastrea_Mexico_Barshis-Radice_Host_contig07464"
"703","isotig09875_Past","isogroup08143_Past","N0.HOG0002956","Siderastrea_Mexico_Barshis-Radice_Host_contig11539"
"704","isotig09894_Past","isogroup08162_Past","N0.HOG0003175","Siderastrea_Mexico_Barshis-Radice_Host_contig14083"
"705","isotig09899_Past","isogroup08167_Past","N0.HOG0003407","Siderastrea_Mexico_Barshis-Radice_Host_contig07776"
"706","isotig09949_Past","isogroup08217_Past","N0.HOG0001667","Siderastrea_Mexico_Barshis-Radice_Host_contig18029"
"707","isotig09969_Past","isogroup08237_Past","N0.HOG0003377","Siderastrea_Mexico_Barshis-Radice_Host_contig08291"
"708","isotig09985_Past","isogroup08253_Past","N0.HOG0003632","Siderastrea_Mexico_Barshis-Radice_Host_contig04893"
"709","isotig09993_Past","isogroup08261_Past","N0.HOG0002920","Siderastrea_Mexico_Barshis-Radice_Host_contig08840"
"710","isotig10001_Past","isogroup08269_Past","N0.HOG0003075","Siderastrea_Mexico_Barshis-Radice_Host_contig18691"
"711","isotig10032_Past","isogroup08300_Past","N0.HOG0002644","Siderastrea_Mexico_Barshis-Radice_Host_contig09319"
"712","isotig10116_Past","isogroup08384_Past","N0.HOG0003572","Siderastrea_Mexico_Barshis-Radice_Host_contig13187"
"713","isotig10119_Past","isogroup08387_Past","N0.HOG0002293","Siderastrea_Mexico_Barshis-Radice_Host_contig05395"
"714","isotig10171_Past","isogroup08439_Past","N0.HOG0002470","Siderastrea_Mexico_Barshis-Radice_Host_contig02522"
"715","isotig10174_Past","isogroup08442_Past","N0.HOG0002900","Siderastrea_Mexico_Barshis-Radice_Host_contig05631"
"716","isotig10191_Past","isogroup08459_Past","N0.HOG0001715","Siderastrea_Mexico_Barshis-Radice_Host_contig13045"
"717","isotig10192_Past","isogroup08460_Past","N0.HOG0003378","Siderastrea_Mexico_Barshis-Radice_Host_contig10740"
"718","isotig10194_Past","isogroup08462_Past","N0.HOG0003606","Siderastrea_Mexico_Barshis-Radice_Host_contig12398"
"719","isotig10195_Past","isogroup08463_Past","N0.HOG0003395","Siderastrea_Mexico_Barshis-Radice_Host_contig12258"
"720","isotig10207_Past","isogroup08475_Past","N0.HOG0002395","Siderastrea_Mexico_Barshis-Radice_Host_contig18813"
"721","isotig10216_Past","isogroup08484_Past","N0.HOG0003260","Siderastrea_Mexico_Barshis-Radice_Host_contig07196"
"722","isotig10262_Past","isogroup08530_Past","N0.HOG0002463","Siderastrea_Mexico_Barshis-Radice_Host_contig14974"
"723","isotig10296_Past","isogroup08564_Past","N0.HOG0003415","Siderastrea_Mexico_Barshis-Radice_Host_contig19265"
"724","isotig10305_Past","isogroup08573_Past","N0.HOG0003211","Siderastrea_Mexico_Barshis-Radice_Host_contig05752"
"725","isotig10327_Past","isogroup08595_Past","N0.HOG0002132","Siderastrea_Mexico_Barshis-Radice_Host_contig03353"
"726","isotig10386_Past","isogroup08654_Past","N0.HOG0002946","Siderastrea_Mexico_Barshis-Radice_Host_contig13267"
"727","isotig10396_Past","isogroup08664_Past","N0.HOG0001956","Siderastrea_Mexico_Barshis-Radice_Host_contig05870"
"728","isotig10397_Past","isogroup08665_Past","N0.HOG0003379","Siderastrea_Mexico_Barshis-Radice_Host_contig18151"
"729","isotig10409_Past","isogroup08677_Past","N0.HOG0003463","Siderastrea_Mexico_Barshis-Radice_Host_contig09587"
"730","isotig10427_Past","isogroup08695_Past","N0.HOG0003036","Siderastrea_Mexico_Barshis-Radice_Host_contig18460"
"731","isotig10436_Past","isogroup08704_Past","N0.HOG0002168","Siderastrea_Mexico_Barshis-Radice_Host_contig12616"
"732","isotig10445_Past","isogroup08713_Past","N0.HOG0003055","Siderastrea_Mexico_Barshis-Radice_Host_contig09211"
"733","isotig10449_Past","isogroup08717_Past","N0.HOG0001468","Siderastrea_Mexico_Barshis-Radice_Host_contig09142"
"734","isotig10469_Past","isogroup08737_Past","N0.HOG0002996","Siderastrea_Mexico_Barshis-Radice_Host_contig12854"
"735","isotig10476_Past","isogroup08744_Past","N0.HOG0002585","Siderastrea_Mexico_Barshis-Radice_Host_contig17125"
"736","isotig10507_Past","isogroup08775_Past","N0.HOG0003478","Siderastrea_Mexico_Barshis-Radice_Host_contig18300"
"737","isotig10514_Past","isogroup08782_Past","N0.HOG0003069","Siderastrea_Mexico_Barshis-Radice_Host_contig15584"
"738","isotig10560_Past","isogroup08828_Past","N0.HOG0003410","Siderastrea_Mexico_Barshis-Radice_Host_contig03700"
"739","isotig10570_Past","isogroup08838_Past","N0.HOG0003089","Siderastrea_Mexico_Barshis-Radice_Host_contig16697"
"740","isotig10585_Past","isogroup08853_Past","N0.HOG0002249","Siderastrea_Mexico_Barshis-Radice_Host_contig11985"
"741","isotig10595_Past","isogroup08863_Past","N0.HOG0003258","Siderastrea_Mexico_Barshis-Radice_Host_contig11412"
"742","isotig10605_Past","isogroup08873_Past","N0.HOG0002543","Siderastrea_Mexico_Barshis-Radice_Host_contig04027"
"743","isotig10635_Past","isogroup08903_Past","N0.HOG0000648","Siderastrea_Mexico_Barshis-Radice_Host_contig00651"
"744","isotig10636_Past","isogroup08904_Past","N0.HOG0001410","Siderastrea_Mexico_Barshis-Radice_Host_contig04248"
"745","isotig10660_Past","isogroup08928_Past","N0.HOG0002698","Siderastrea_Mexico_Barshis-Radice_Host_contig07031"
"746","isotig10666_Past","isogroup08934_Past","N0.HOG0002923","Siderastrea_Mexico_Barshis-Radice_Host_contig13051"
"747","isotig10705_Past","isogroup08973_Past","N0.HOG0002885","Siderastrea_Mexico_Barshis-Radice_Host_contig14852"
"748","isotig10726_Past","isogroup08994_Past","N0.HOG0001490","Siderastrea_Mexico_Barshis-Radice_Host_contig07443"
"749","isotig10746_Past","isogroup09014_Past","N0.HOG0001919","Siderastrea_Mexico_Barshis-Radice_Host_contig10428"
"750","isotig10747_Past","isogroup09015_Past","N0.HOG0002639","Siderastrea_Mexico_Barshis-Radice_Host_contig02492"
"751","isotig10790_Past","isogroup09058_Past","N0.HOG0003461","Siderastrea_Mexico_Barshis-Radice_Host_contig06882"
"752","isotig10820_Past","isogroup09088_Past","N0.HOG0003615","Siderastrea_Mexico_Barshis-Radice_Host_contig07101"
"753","isotig10829_Past","isogroup09097_Past","N0.HOG0001853","Siderastrea_Mexico_Barshis-Radice_Host_contig04105"
"754","isotig10851_Past","isogroup09119_Past","N0.HOG0003466","Siderastrea_Mexico_Barshis-Radice_Host_contig11502"
"755","isotig10883_Past","isogroup09151_Past","N0.HOG0002187","Siderastrea_Mexico_Barshis-Radice_Host_contig05912"
"756","isotig10884_Past","isogroup09152_Past","N0.HOG0002794","Siderastrea_Mexico_Barshis-Radice_Host_contig19149"
"757","isotig10888_Past","isogroup09156_Past","N0.HOG0003604","Siderastrea_Mexico_Barshis-Radice_Host_contig09432"
"758","isotig10903_Past","isogroup09171_Past","N0.HOG0002003","Siderastrea_Mexico_Barshis-Radice_Host_contig04313"
"759","isotig10919_Past","isogroup09187_Past","N0.HOG0001764","Siderastrea_Mexico_Barshis-Radice_Host_contig01300"
"760","isotig10939_Past","isogroup09207_Past","N0.HOG0002791","Siderastrea_Mexico_Barshis-Radice_Host_contig12057"
"761","isotig10943_Past","isogroup09211_Past","N0.HOG0001525","Siderastrea_Mexico_Barshis-Radice_Host_contig18385"
"762","isotig11042_Past","isogroup09310_Past","N0.HOG0001983","Siderastrea_Mexico_Barshis-Radice_Host_contig13567"
"763","isotig11045_Past","isogroup09313_Past","N0.HOG0003040","Siderastrea_Mexico_Barshis-Radice_Host_contig18209"
"764","isotig11049_Past","isogroup09317_Past","N0.HOG0003493","Siderastrea_Mexico_Barshis-Radice_Host_contig12688"
"765","isotig11072_Past","isogroup09340_Past","N0.HOG0000662","Siderastrea_Mexico_Barshis-Radice_Host_contig11843"
"766","isotig11099_Past","isogroup09367_Past","N0.HOG0002116","Siderastrea_Mexico_Barshis-Radice_Host_contig07309"
"767","isotig11129_Past","isogroup09397_Past","N0.HOG0002226","Siderastrea_Mexico_Barshis-Radice_Host_contig04639"
"768","isotig11130_Past","isogroup09398_Past","N0.HOG0001510","Siderastrea_Mexico_Barshis-Radice_Host_contig03187"
"769","isotig11132_Past","isogroup09400_Past","N0.HOG0002709","Siderastrea_Mexico_Barshis-Radice_Host_contig12381"
"770","isotig11142_Past","isogroup09410_Past","N0.HOG0003192","Siderastrea_Mexico_Barshis-Radice_Host_contig14455"
"771","isotig11144_Past","isogroup09412_Past","N0.HOG0001581","Siderastrea_Mexico_Barshis-Radice_Host_contig12523"
"772","isotig11156_Past","isogroup09424_Past","N0.HOG0002144","Siderastrea_Mexico_Barshis-Radice_Host_contig05213"
"773","isotig11189_Past","isogroup09457_Past","N0.HOG0001912","Siderastrea_Mexico_Barshis-Radice_Host_contig01776"
"774","isotig11192_Past","isogroup09460_Past","N0.HOG0002277","Siderastrea_Mexico_Barshis-Radice_Host_contig09632"
"775","isotig11200_Past","isogroup09468_Past","N0.HOG0002897","Siderastrea_Mexico_Barshis-Radice_Host_contig05143"
"776","isotig11226_Past","isogroup09494_Past","N0.HOG0001557","Siderastrea_Mexico_Barshis-Radice_Host_contig04616"
"777","isotig11229_Past","isogroup09497_Past","N0.HOG0003608","Siderastrea_Mexico_Barshis-Radice_Host_contig17615"
"778","isotig11348_Past","isogroup09616_Past","N0.HOG0002961","Siderastrea_Mexico_Barshis-Radice_Host_contig06967"
"779","isotig11352_Past","isogroup09620_Past","N0.HOG0000086","Siderastrea_Mexico_Barshis-Radice_Host_contig07046"
"780","isotig11375_Past","isogroup09643_Past","N0.HOG0000549","Siderastrea_Mexico_Barshis-Radice_Host_contig14984"
"781","isotig11424_Past","isogroup09692_Past","N0.HOG0002109","Siderastrea_Mexico_Barshis-Radice_Host_contig13157"
"782","isotig11435_Past","isogroup09703_Past","N0.HOG0001933","Siderastrea_Mexico_Barshis-Radice_Host_contig16115"
"783","isotig11459_Past","isogroup09727_Past","N0.HOG0002013","Siderastrea_Mexico_Barshis-Radice_Host_contig13463"
"784","isotig11462_Past","isogroup09730_Past","N0.HOG0001532","Siderastrea_Mexico_Barshis-Radice_Host_contig15660"
"785","isotig11473_Past","isogroup09741_Past","N0.HOG0003595","Siderastrea_Mexico_Barshis-Radice_Host_contig10702"
"786","isotig11493_Past","isogroup09761_Past","N0.HOG0000100","Siderastrea_Mexico_Barshis-Radice_Host_contig10897"
