Orthogroup	10714_past_LongestContig_500ln_suffixed	19222_Sid_GoodCoral_500lnThresh_Final
OG0001761	isotig07224_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12948
OG0001762	isotig01564_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17994
OG0001763	isotig07151_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01519
OG0001764	isotig04556_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17827
OG0001765	isotig03858_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00233
OG0001767	isotig03434_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03853
OG0001768	isotig02264_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04810
OG0001769	GE908885_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15801
OG0001771	isotig03483_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08644
OG0001773	isotig09305_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06132
OG0001775	isotig05600_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13830
OG0001778	isotig11200_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05143
OG0001779	isotig14137_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10714
OG0001780	isotig07889_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13964
OG0001781	isotig11226_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04616
OG0001783	isotig14247_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07386
OG0001784	isotig05705_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03635
OG0001785	isotig12803_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14528
OG0001786	isotig01814_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15516
OG0001788	isotig01088_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12264
OG0001789	isotig03171_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13232
OG0001790	isotig04142_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14866
OG0001791	isotig05925_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08346
OG0001792	isotig03132_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08435
OG0001794	isotig13729_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08738
OG0001795	isotig03250_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10185
OG0001796	isotig03406_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14792
OG0001797	isotig00203_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16711
OG0001798	GE909546_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17916
OG0001799	isotig01470_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09299
OG0001800	isotig06530_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18864
OG0001802	isotig06920_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10461
OG0001803	isotig13771_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03743
OG0001805	isotig05028_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11635
OG0001806	isotig03183_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17321
OG0001807	isotig06101_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11316
OG0001808	isotig03385_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16544
OG0001810	isotig08956_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18484
OG0001811	GE908102_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10623
OG0001812	isotig12523_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12164
OG0001813	isotig02268_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06280
OG0001814	isotig05266_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12038
OG0001815	isotig13211_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17651
OG0001816	isotig03238_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13125
OG0001817	isotig09607_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05925
OG0001818	GE914268_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05370
OG0001819	isotig06878_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05525
OG0001820	isotig04457_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14850
OG0001821	isotig07038_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04425
OG0001822	isotig00510_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09765
OG0001823	isotig12946_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12294
OG0001824	isotig04900_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09054
OG0001826	isotig07858_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04782
OG0001827	GE909379_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10930
OG0001829	isotig10851_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11502
OG0001831	isotig05226_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09942
OG0001833	isotig08558_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17123
OG0001834	isotig12421_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01953
OG0001835	isotig01066_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04819
OG0001836	isotig04362_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06660
OG0001837	isotig05826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09221
OG0001839	isotig06097_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12902
OG0001841	isotig12290_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12016
OG0001842	isotig07669_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10575
OG0001843	isotig04813_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05489
OG0001844	isotig11435_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16115
OG0001846	isotig11992_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11861
OG0001847	isotig01686_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03183
OG0001849	isotig08485_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08786
OG0001850	isotig06285_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04672
OG0001854	isotig13818_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09029
OG0001855	isotig10436_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12616
OG0001856	isotig03201_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02873
OG0001857	isotig09089_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02012
OG0001859	isotig03543_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16303
OG0001860	isotig08426_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02393
OG0001861	isotig13582_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00698
OG0001862	isotig11695_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03531
OG0001864	isotig01746_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18598
OG0001865	isotig05409_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04167
OG0001866	isotig09870_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07464
OG0001867	isotig05199_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01728
OG0001868	isotig04401_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00305
OG0001869	isotig04714_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01818
OG0001870	isotig00947_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08991
OG0001871	isotig05817_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08584
OG0001872	isotig01594_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04983
OG0001873	isotig03586_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11630
OG0001874	isotig11796_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13679
OG0001875	isotig03636_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11067
OG0001876	isotig12281_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15971
OG0001877	isotig11894_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15233
OG0001878	isotig07546_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02084
OG0001879	isotig01166_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06865
OG0001880	isotig11587_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15641
OG0001881	isotig03221_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08415
OG0001882	isotig13490_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18317
OG0001883	isotig08737_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07164
OG0001885	isotig03295_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10912
OG0001887	isotig04388_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17207
OG0001888	isotig08576_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18762
OG0001891	isotig14326_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14110
OG0001892	isotig03454_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04249
OG0001893	isotig06592_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11044
OG0001894	isotig09077_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10820
OG0001895	isotig01032_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11416
OG0001897	isotig05076_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06437
OG0001898	isotig06890_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01197
OG0001899	isotig10032_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09319
OG0001900	isotig09419_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08267
OG0001901	isotig04668_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09436
OG0001902	isotig00545_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12631
OG0001903	isotig01730_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08598
OG0001904	isotig08514_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13824
OG0001905	isotig01093_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17430
OG0001906	isotig07501_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18735
OG0001907	isotig07838_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04882
OG0001909	isotig03309_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13188
OG0001910	isotig03531_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13690
OG0001911	isotig03278_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11720
OG0001912	isotig05910_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01948
OG0001913	isotig10888_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09432
OG0001914	isotig04254_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08596
OG0001915	isotig06769_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16772
OG0001917	isotig03355_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09339
OG0001918	isotig08498_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10448
OG0001919	isotig06509_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16368
OG0001921	isotig11923_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06899
OG0001922	isotig04269_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01419
OG0001923	isotig03199_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01054
OG0001924	isotig06852_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09196
OG0001925	isotig03824_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04317
OG0001926	isotig05306_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10984
OG0001927	isotig03628_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11489
OG0001928	isotig10001_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18691
OG0001929	isotig06490_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05768
OG0001930	isotig04975_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06816
OG0001931	isotig03744_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17591
OG0001932	isotig05251_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15349
OG0001933	isotig03671_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02748
OG0001934	isotig05798_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05952
OG0001935	isotig03269_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02376
OG0001936	isotig05289_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17749
OG0001938	isotig12292_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11696
OG0001939	isotig04162_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15473
OG0001940	isotig03622_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06842
OG0001941	isotig06461_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03289
OG0001942	isotig04189_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18717
OG0001943	isotig10216_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07196
OG0001944	isotig12305_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11729
OG0001945	isotig05329_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05873
OG0001946	isotig05769_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06195
OG0001947	isotig11142_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14455
OG0001948	isotig10560_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03700
OG0001949	isotig01618_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11400
OG0001950	isotig04649_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14785
OG0001951	isotig05701_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09380
OG0001952	isotig09427_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04724
OG0001953	isotig06690_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11716
OG0001954	isotig09862_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04618
OG0001955	isotig04622_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05882
OG0001957	isotig03815_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09504
OG0001958	isotig07249_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02918
OG0001959	isotig07590_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13576
OG0001960	isotig11049_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12688
OG0001961	isotig09106_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09088
OG0001963	isotig05832_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12658
OG0001964	isotig03651_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09799
OG0001965	isotig03248_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14869
OG0001966	isotig03945_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15382
OG0001967	isotig12151_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09329
OG0001968	isotig06983_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14780
OG0001969	isotig03707_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06343
OG0001970	isotig00669_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08250
OG0001971	isotig06092_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09928
OG0001972	isotig03804_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09738
OG0001973	isotig03276_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06809
OG0001974	isotig05090_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12836
OG0001975	isotig11771_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14343
OG0001976	isotig00725_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04711
OG0001977	isotig02276_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01520
OG0001978	isotig06972_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06406
OG0001979	isotig03700_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12783
OG0001981	isotig11789_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15239
OG0001982	isotig09033_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09531
OG0001983	isotig04980_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09646
OG0001984	isotig03506_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06007
OG0001985	isotig03504_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15666
OG0001986	isotig07713_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03576
OG0001987	isotig06574_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17243
OG0001989	isotig03761_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12143
OG0001990	isotig03167_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00820
OG0001991	GE906357_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14189
OG0001992	isotig03337_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07594
OG0001993	isotig04726_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15935
OG0001995	isotig04838_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14900
OG0001996	isotig05452_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12192
OG0001997	isotig01304_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16237
OG0001999	isotig01626_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18892
OG0002000	isotig14199_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00447
OG0002001	isotig03871_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14302
OG0002002	isotig04053_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17893
OG0002003	isotig07429_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07785
OG0002004	isotig12022_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05611
OG0002005	isotig01258_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04369
OG0002006	isotig04704_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03116
OG0002007	isotig09064_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12640
OG0002008	isotig04146_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11090
OG0002010	isotig03233_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10883
OG0002011	isotig01120_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12807
OG0002013	isotig12510_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16692
OG0002014	isotig11568_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11037
OG0002015	isotig07242_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16507
OG0002016	isotig05036_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15560
OG0002017	isotig03567_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14299
OG0002018	isotig00318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14224
OG0002019	isotig11045_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18209
OG0002020	isotig03370_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18269
OG0002021	isotig02306_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01930
OG0002022	isotig10174_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05631
OG0002023	isotig03134_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12561
OG0002024	isotig12826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02175
OG0002025	isotig08087_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11541
OG0002026	isotig01094_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08146
OG0002027	isotig12216_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04654
OG0002028	isotig03374_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06754
OG0002029	isotig08934_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01837
OG0002030	GE908773_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10213
OG0002031	isotig08360_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06578
OG0002032	isotig08170_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00671
OG0002033	isotig05797_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02597
OG0002034	isotig05898_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09717
OG0002035	isotig04694_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01512
OG0002037	isotig09040_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13033
OG0002038	isotig09949_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18029
OG0002039	isotig03511_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01080
OG0002040	isotig03578_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12412
OG0002041	isotig06549_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05102
OG0002042	isotig11156_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05213
OG0002043	isotig06227_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15730
OG0002044	isotig13530_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07931
OG0002045	isotig09037_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12319
OG0002046	isotig01292_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05069
OG0002047	isotig03939_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03047
OG0002048	isotig07515_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11077
OG0002049	isotig10195_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12258
OG0002050	isotig11983_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12499
OG0002051	isotig13742_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17547
OG0002052	isotig07201_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16225
OG0002053	isotig06015_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17881
OG0002054	isotig12016_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04419
OG0002055	isotig01692_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16569
OG0002056	isotig04043_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04798
OG0002059	isotig07045_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15251
OG0002060	isotig11459_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13463
OG0002061	isotig05979_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13706
OG0002062	isotig03400_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04052
OG0002063	isotig05833_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03204
OG0002064	isotig04565_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05469
OG0002065	isotig06102_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09095
OG0002066	isotig10790_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06882
OG0002067	isotig03399_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17839
OG0002068	isotig05795_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15965
OG0002069	isotig09318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05327
OG0002070	isotig07612_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11632
OG0002071	isotig02196_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10218
OG0002072	isotig01710_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03211
OG0002073	isotig04477_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02100
OG0002074	isotig03920_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15620
OG0002075	isotig04272_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12001
OG0002076	isotig04941_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17284
OG0002077	isotig05773_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07482
OG0002078	isotig01372_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15267
OG0002079	isotig00851_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18137
OG0002080	isotig04610_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14655
OG0002081	isotig05474_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12242
OG0002082	isotig09387_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17306
OG0002083	isotig03315_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12291
OG0002084	isotig03572_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11299
OG0002085	isotig08548_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14032
OG0002086	isotig03371_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10977
OG0002087	isotig04117_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11585
OG0002088	isotig01216_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05153
OG0002089	isotig03152_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03029
OG0002090	isotig04633_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14951
OG0002091	isotig09619_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05027
OG0002092	isotig04329_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16595
OG0002093	isotig14177_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16873
OG0002094	isotig03827_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03650
OG0002095	isotig12000_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02977
OG0002096	isotig04656_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12447
OG0002097	isotig03356_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08631
OG0002098	isotig10884_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19149
OG0002099	isotig07369_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05555
OG0002100	GE914826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04316
OG0002101	isotig06214_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03257
OG0002102	isotig11462_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15660
OG0002103	isotig07186_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12818
OG0002104	isotig06331_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13431
OG0002105	GE910004_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03800
OG0002106	isotig02438_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09929
OG0002107	isotig03544_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16806
OG0002109	isotig01552_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09853
OG0002110	isotig05862_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10603
OG0002111	isotig08471_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17799
OG0002112	isotig03508_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15377
OG0002113	isotig01118_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04745
OG0002114	isotig03545_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06424
OG0002115	isotig01540_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00789
OG0002116	isotig05115_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01840
OG0002117	isotig06343_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11189
OG0002118	isotig13791_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09139
OG0002119	isotig11734_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10791
OG0002120	isotig11144_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12523
OG0002121	isotig12194_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07334
OG0002122	isotig02198_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11998
OG0002123	isotig05366_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04361
